"","target_end_date","abbreviation","cases","location","state_name"
"3042",2021-10-02,"MD",1,17,"Maryland"
"3043",2021-10-09,"MD",0,17,"Maryland"
"3044",2021-10-16,"MD",4,17,"Maryland"
"3045",2021-10-23,"MD",4,17,"Maryland"
"3046",2021-10-30,"MD",7,17,"Maryland"
"3047",2021-11-06,"MD",3,17,"Maryland"
"3048",2021-11-13,"MD",6,17,"Maryland"
"3049",2021-11-20,"MD",3,17,"Maryland"
"3050",2021-11-27,"MD",4,17,"Maryland"
"3051",2021-12-04,"MD",7,17,"Maryland"
"3052",2021-12-11,"MD",3,17,"Maryland"
"3053",2021-12-18,"MD",27,17,"Maryland"
"3054",2021-12-25,"MD",29,17,"Maryland"
"3055",2022-01-01,"MD",11,17,"Maryland"
"3056",2022-01-08,"MD",9,17,"Maryland"
"3057",2022-01-15,"MD",16,17,"Maryland"
"3058",2022-01-22,"MD",3,17,"Maryland"
"3059",2022-01-29,"MD",6,17,"Maryland"
"3060",2022-02-05,"MD",8,17,"Maryland"
"3061",2022-02-12,"MD",6,17,"Maryland"
"3062",2022-02-19,"MD",13,17,"Maryland"
"3063",2022-02-26,"MD",15,17,"Maryland"
"3064",2022-03-05,"MD",23,17,"Maryland"
"3065",2022-03-12,"MD",16,17,"Maryland"
"3066",2022-03-19,"MD",19,17,"Maryland"
"3067",2022-03-26,"MD",30,17,"Maryland"
"3068",2022-04-02,"MD",29,17,"Maryland"
"3069",2022-04-09,"MD",47,17,"Maryland"
"3070",2022-04-16,"MD",51,17,"Maryland"
"3071",2022-04-23,"MD",43,17,"Maryland"
"3072",2022-04-30,"MD",51,17,"Maryland"
"3073",2022-05-07,"MD",46,17,"Maryland"
"3074",2022-05-14,"MD",54,17,"Maryland"
"3075",2022-05-21,"MD",45,17,"Maryland"
"3076",2022-05-28,"MD",29,17,"Maryland"
"3077",2022-06-04,"MD",17,17,"Maryland"
"3078",2022-06-11,"MD",17,17,"Maryland"
"3079",2022-06-18,"MD",21,17,"Maryland"
"3080",2022-06-25,"MD",20,17,"Maryland"
"3081",2022-07-02,"MD",13,17,"Maryland"
"3082",2022-07-09,"MD",12,17,"Maryland"
"3083",2022-07-16,"MD",7,17,"Maryland"
"3084",2022-07-23,"MD",3,17,"Maryland"
"3085",2022-07-30,"MD",3,17,"Maryland"
"3086",2022-08-06,"MD",2,17,"Maryland"
"3087",2022-08-13,"MD",5,17,"Maryland"
"3088",2022-08-20,"MD",6,17,"Maryland"
"3089",2022-08-27,"MD",4,17,"Maryland"
"3090",2022-09-03,"MD",0,17,"Maryland"
"3091",2022-09-10,"MD",3,17,"Maryland"
"3092",2022-09-17,"MD",8,17,"Maryland"
"3093",2022-09-24,"MD",3,17,"Maryland"
"3094",2022-10-01,"MD",6,17,"Maryland"
"3095",2022-10-08,"MD",17,17,"Maryland"
"3096",2022-10-15,"MD",27,17,"Maryland"
"3097",2022-10-22,"MD",43,17,"Maryland"
"3098",2022-10-29,"MD",105,17,"Maryland"
"3099",2022-11-05,"MD",156,17,"Maryland"
"3100",2022-11-12,"MD",214,17,"Maryland"
"3101",2022-11-19,"MD",210,17,"Maryland"
"3102",2022-11-26,"MD",308,17,"Maryland"
"3103",2022-12-03,"MD",411,17,"Maryland"
"3104",2022-12-10,"MD",325,17,"Maryland"
"3105",2022-12-17,"MD",261,17,"Maryland"
"3106",2022-12-24,"MD",231,17,"Maryland"
"3107",2022-12-31,"MD",225,17,"Maryland"
"3108",2023-01-07,"MD",157,17,"Maryland"
"3109",2023-01-14,"MD",101,17,"Maryland"
"3110",2023-01-21,"MD",67,17,"Maryland"
"3111",2023-01-28,"MD",39,17,"Maryland"
"3112",2023-02-04,"MD",51,17,"Maryland"
"3113",2023-02-11,"MD",41,17,"Maryland"
"3114",2023-02-18,"MD",26,17,"Maryland"
"3115",2023-02-25,"MD",26,17,"Maryland"
"3116",2023-03-04,"MD",13,17,"Maryland"
"3117",2023-03-11,"MD",16,17,"Maryland"
"3118",2023-03-18,"MD",10,17,"Maryland"
"3119",2023-03-25,"MD",21,17,"Maryland"
"3120",2023-04-01,"MD",9,17,"Maryland"
"3121",2023-04-08,"MD",12,17,"Maryland"
"3122",2023-04-15,"MD",13,17,"Maryland"
"3123",2023-04-22,"MD",10,17,"Maryland"
"3124",2023-04-29,"MD",10,17,"Maryland"
"3125",2023-05-06,"MD",15,17,"Maryland"
"3126",2023-05-13,"MD",11,17,"Maryland"
"3127",2023-05-20,"MD",5,17,"Maryland"
"3128",2023-05-27,"MD",6,17,"Maryland"
"3129",2023-06-03,"MD",8,17,"Maryland"
"3130",2023-06-10,"MD",5,17,"Maryland"
"3131",2023-06-17,"MD",2,17,"Maryland"
"3132",2023-06-24,"MD",8,17,"Maryland"
"3133",2023-07-01,"MD",0,17,"Maryland"
"3134",2023-07-08,"MD",3,17,"Maryland"
"3135",2023-07-15,"MD",5,17,"Maryland"
"3136",2023-07-22,"MD",4,17,"Maryland"
"3137",2023-07-29,"MD",14,17,"Maryland"
"3138",2023-08-05,"MD",7,17,"Maryland"
"3139",2023-08-12,"MD",5,17,"Maryland"
"3140",2023-08-19,"MD",6,17,"Maryland"
"3141",2023-08-26,"MD",3,17,"Maryland"
"3142",2023-09-02,"MD",5,17,"Maryland"
"3143",2023-09-09,"MD",5,17,"Maryland"
"3144",2023-09-16,"MD",2,17,"Maryland"
"3145",2023-09-23,"MD",6,17,"Maryland"
"3146",2023-09-30,"MD",4,17,"Maryland"
"3147",2023-10-07,"MD",3,17,"Maryland"
"3148",2023-10-14,"MD",3,17,"Maryland"
"3149",2023-10-21,"MD",9,17,"Maryland"
"3150",2023-10-28,"MD",9,17,"Maryland"
"3151",2023-11-04,"MD",15,17,"Maryland"
"3152",2023-11-11,"MD",18,17,"Maryland"
"3153",2023-11-18,"MD",27,17,"Maryland"
"3154",2023-11-25,"MD",22,17,"Maryland"
"3155",2023-12-02,"MD",60,17,"Maryland"
"3156",2023-12-09,"MD",78,17,"Maryland"
"3157",2023-12-16,"MD",114,17,"Maryland"
"3158",2023-12-23,"MD",206,17,"Maryland"
"3159",2023-12-30,"MD",326,17,"Maryland"
"3160",2024-01-06,"MD",321,17,"Maryland"
"3161",2024-01-13,"MD",245,17,"Maryland"
"3162",2024-01-20,"MD",197,17,"Maryland"
"3163",2024-01-27,"MD",171,17,"Maryland"
"3164",2024-02-03,"MD",113,17,"Maryland"
"3165",2024-02-10,"MD",111,17,"Maryland"
"3166",2024-02-17,"MD",121,17,"Maryland"
"3167",2024-02-24,"MD",118,17,"Maryland"
"3168",2024-03-02,"MD",176,17,"Maryland"
"3169",2024-03-09,"MD",171,17,"Maryland"
"3170",2024-03-16,"MD",114,17,"Maryland"
"3171",2024-03-23,"MD",75,17,"Maryland"
"3172",2024-03-30,"MD",76,17,"Maryland"
"3173",2024-04-06,"MD",87,17,"Maryland"
"3174",2024-04-13,"MD",55,17,"Maryland"
"3175",2024-04-20,"MD",38,17,"Maryland"
"3176",2024-04-27,"MD",20,17,"Maryland"
"3177",2024-05-04,"MD",10,17,"Maryland"
"3178",2024-05-11,"MD",6,17,"Maryland"
"3179",2024-05-18,"MD",0,17,"Maryland"
"3180",2020-10-24,"MA",0,18,"Massachusetts"
"3181",2020-10-31,"MA",3,18,"Massachusetts"
"3182",2020-11-07,"MA",6,18,"Massachusetts"
"3183",2020-11-14,"MA",2,18,"Massachusetts"
"3184",2020-11-21,"MA",1,18,"Massachusetts"
"3185",2020-11-28,"MA",1,18,"Massachusetts"
"3186",2020-12-05,"MA",3,18,"Massachusetts"
"3187",2020-12-12,"MA",1,18,"Massachusetts"
"3188",2020-12-19,"MA",3,18,"Massachusetts"
"3189",2020-12-26,"MA",4,18,"Massachusetts"
"3190",2021-01-02,"MA",7,18,"Massachusetts"
"3191",2021-01-09,"MA",3,18,"Massachusetts"
"3192",2021-01-16,"MA",3,18,"Massachusetts"
"3193",2021-01-23,"MA",3,18,"Massachusetts"
"3194",2021-01-30,"MA",0,18,"Massachusetts"
"3195",2021-02-06,"MA",3,18,"Massachusetts"
"3196",2021-02-13,"MA",1,18,"Massachusetts"
"3197",2021-02-20,"MA",3,18,"Massachusetts"
"3198",2021-02-27,"MA",2,18,"Massachusetts"
"3199",2021-03-06,"MA",2,18,"Massachusetts"
"3200",2021-03-13,"MA",5,18,"Massachusetts"
"3201",2021-03-20,"MA",5,18,"Massachusetts"
"3202",2021-03-27,"MA",0,18,"Massachusetts"
"3203",2021-04-03,"MA",3,18,"Massachusetts"
"3204",2021-04-10,"MA",4,18,"Massachusetts"
"3205",2021-04-17,"MA",0,18,"Massachusetts"
"3206",2021-04-24,"MA",1,18,"Massachusetts"
"3207",2021-05-01,"MA",1,18,"Massachusetts"
"3208",2021-05-08,"MA",2,18,"Massachusetts"
"3209",2021-05-15,"MA",0,18,"Massachusetts"
"3210",2021-05-22,"MA",0,18,"Massachusetts"
"3211",2021-05-29,"MA",0,18,"Massachusetts"
"3212",2021-06-05,"MA",0,18,"Massachusetts"
"3213",2021-06-12,"MA",0,18,"Massachusetts"
"3214",2021-06-19,"MA",0,18,"Massachusetts"
"3215",2021-06-26,"MA",1,18,"Massachusetts"
"3216",2021-07-03,"MA",0,18,"Massachusetts"
"3217",2021-07-10,"MA",0,18,"Massachusetts"
"3218",2021-07-17,"MA",0,18,"Massachusetts"
"3219",2021-07-24,"MA",0,18,"Massachusetts"
"3220",2021-07-31,"MA",0,18,"Massachusetts"
"3221",2021-08-07,"MA",0,18,"Massachusetts"
"3222",2021-08-14,"MA",1,18,"Massachusetts"
"3223",2021-08-21,"MA",0,18,"Massachusetts"
"3224",2021-08-28,"MA",0,18,"Massachusetts"
"3225",2021-09-04,"MA",0,18,"Massachusetts"
"3226",2021-09-11,"MA",0,18,"Massachusetts"
"3227",2021-09-18,"MA",0,18,"Massachusetts"
"3228",2021-09-25,"MA",0,18,"Massachusetts"
"3229",2021-10-02,"MA",0,18,"Massachusetts"
"3230",2021-10-09,"MA",0,18,"Massachusetts"
"3231",2021-10-16,"MA",0,18,"Massachusetts"
"3232",2021-10-23,"MA",0,18,"Massachusetts"
"3233",2021-10-30,"MA",0,18,"Massachusetts"
"3234",2021-11-06,"MA",0,18,"Massachusetts"
"3235",2021-11-13,"MA",0,18,"Massachusetts"
"3236",2021-11-20,"MA",4,18,"Massachusetts"
"3237",2021-11-27,"MA",2,18,"Massachusetts"
"3238",2021-12-04,"MA",9,18,"Massachusetts"
"3239",2021-12-11,"MA",19,18,"Massachusetts"
"3240",2021-12-18,"MA",15,18,"Massachusetts"
"3241",2021-12-25,"MA",24,18,"Massachusetts"
"3242",2022-01-01,"MA",54,18,"Massachusetts"
"3243",2022-01-08,"MA",44,18,"Massachusetts"
"3244",2022-01-15,"MA",42,18,"Massachusetts"
"3245",2022-01-22,"MA",49,18,"Massachusetts"
"3246",2022-01-29,"MA",28,18,"Massachusetts"
"3247",2022-02-05,"MA",32,18,"Massachusetts"
"3248",2022-02-12,"MA",30,18,"Massachusetts"
"3249",2022-02-19,"MA",43,18,"Massachusetts"
"3250",2022-02-26,"MA",34,18,"Massachusetts"
"3251",2022-03-05,"MA",11,18,"Massachusetts"
"3252",2022-03-12,"MA",23,18,"Massachusetts"
"3253",2022-03-19,"MA",36,18,"Massachusetts"
"3254",2022-03-26,"MA",30,18,"Massachusetts"
"3255",2022-04-02,"MA",78,18,"Massachusetts"
"3256",2022-04-09,"MA",131,18,"Massachusetts"
"3257",2022-04-16,"MA",167,18,"Massachusetts"
"3258",2022-04-23,"MA",173,18,"Massachusetts"
"3259",2022-04-30,"MA",179,18,"Massachusetts"
"3260",2022-05-07,"MA",168,18,"Massachusetts"
"3261",2022-05-14,"MA",162,18,"Massachusetts"
"3262",2022-05-21,"MA",147,18,"Massachusetts"
"3263",2022-05-28,"MA",74,18,"Massachusetts"
"3264",2022-06-04,"MA",39,18,"Massachusetts"
"3265",2022-06-11,"MA",40,18,"Massachusetts"
"3266",2022-06-18,"MA",14,18,"Massachusetts"
"3267",2022-06-25,"MA",10,18,"Massachusetts"
"3268",2022-07-02,"MA",5,18,"Massachusetts"
"3269",2022-07-09,"MA",6,18,"Massachusetts"
"3270",2022-07-16,"MA",6,18,"Massachusetts"
"3271",2022-07-23,"MA",3,18,"Massachusetts"
"3272",2022-07-30,"MA",3,18,"Massachusetts"
"3273",2022-08-06,"MA",5,18,"Massachusetts"
"3274",2022-08-13,"MA",3,18,"Massachusetts"
"3275",2022-08-20,"MA",2,18,"Massachusetts"
"3276",2022-08-27,"MA",2,18,"Massachusetts"
"3277",2022-09-03,"MA",4,18,"Massachusetts"
"3278",2022-09-10,"MA",1,18,"Massachusetts"
"3279",2022-09-17,"MA",3,18,"Massachusetts"
"3280",2022-09-24,"MA",4,18,"Massachusetts"
"3281",2022-10-01,"MA",4,18,"Massachusetts"
"3282",2022-10-08,"MA",6,18,"Massachusetts"
"3283",2022-10-15,"MA",7,18,"Massachusetts"
"3284",2022-10-22,"MA",9,18,"Massachusetts"
"3285",2022-10-29,"MA",15,18,"Massachusetts"
"3286",2022-11-05,"MA",30,18,"Massachusetts"
"3287",2022-11-12,"MA",34,18,"Massachusetts"
"3288",2022-11-19,"MA",73,18,"Massachusetts"
"3289",2022-11-26,"MA",175,18,"Massachusetts"
"3290",2022-12-03,"MA",394,18,"Massachusetts"
"3291",2022-12-10,"MA",543,18,"Massachusetts"
"3292",2022-12-17,"MA",658,18,"Massachusetts"
"3293",2022-12-24,"MA",760,18,"Massachusetts"
"3294",2022-12-31,"MA",765,18,"Massachusetts"
"3295",2023-01-07,"MA",489,18,"Massachusetts"
"3296",2023-01-14,"MA",251,18,"Massachusetts"
"3297",2023-01-21,"MA",131,18,"Massachusetts"
"3298",2023-01-28,"MA",76,18,"Massachusetts"
"3299",2023-02-04,"MA",58,18,"Massachusetts"
"3300",2023-02-11,"MA",59,18,"Massachusetts"
"3301",2023-02-18,"MA",39,18,"Massachusetts"
"3302",2023-02-25,"MA",21,18,"Massachusetts"
"3303",2023-03-04,"MA",15,18,"Massachusetts"
"3304",2023-03-11,"MA",18,18,"Massachusetts"
"3305",2023-03-18,"MA",20,18,"Massachusetts"
"3306",2023-03-25,"MA",19,18,"Massachusetts"
"3307",2023-04-01,"MA",13,18,"Massachusetts"
"3308",2023-04-08,"MA",11,18,"Massachusetts"
"3309",2023-04-15,"MA",10,18,"Massachusetts"
"3310",2023-04-22,"MA",9,18,"Massachusetts"
"3311",2023-04-29,"MA",9,18,"Massachusetts"
"3312",2023-05-06,"MA",10,18,"Massachusetts"
"3313",2023-05-13,"MA",9,18,"Massachusetts"
"3314",2023-05-20,"MA",13,18,"Massachusetts"
"3315",2023-05-27,"MA",10,18,"Massachusetts"
"3316",2023-06-03,"MA",9,18,"Massachusetts"
"3317",2023-06-10,"MA",11,18,"Massachusetts"
"3318",2023-06-17,"MA",12,18,"Massachusetts"
"3319",2023-06-24,"MA",4,18,"Massachusetts"
"3320",2023-07-01,"MA",7,18,"Massachusetts"
"3321",2023-07-08,"MA",3,18,"Massachusetts"
"3322",2023-07-15,"MA",7,18,"Massachusetts"
"3323",2023-07-22,"MA",10,18,"Massachusetts"
"3324",2023-07-29,"MA",4,18,"Massachusetts"
"3325",2023-08-05,"MA",6,18,"Massachusetts"
"3326",2023-08-12,"MA",10,18,"Massachusetts"
"3327",2023-08-19,"MA",6,18,"Massachusetts"
"3328",2023-08-26,"MA",8,18,"Massachusetts"
"3329",2023-09-02,"MA",17,18,"Massachusetts"
"3330",2023-09-09,"MA",8,18,"Massachusetts"
"3331",2023-09-16,"MA",5,18,"Massachusetts"
"3332",2023-09-23,"MA",10,18,"Massachusetts"
"3333",2023-09-30,"MA",8,18,"Massachusetts"
"3334",2023-10-07,"MA",12,18,"Massachusetts"
"3335",2023-10-14,"MA",16,18,"Massachusetts"
"3336",2023-10-21,"MA",14,18,"Massachusetts"
"3337",2023-10-28,"MA",28,18,"Massachusetts"
"3338",2023-11-04,"MA",30,18,"Massachusetts"
"3339",2023-11-11,"MA",31,18,"Massachusetts"
"3340",2023-11-18,"MA",31,18,"Massachusetts"
"3341",2023-11-25,"MA",51,18,"Massachusetts"
"3342",2023-12-02,"MA",88,18,"Massachusetts"
"3343",2023-12-09,"MA",117,18,"Massachusetts"
"3344",2023-12-16,"MA",190,18,"Massachusetts"
"3345",2023-12-23,"MA",295,18,"Massachusetts"
"3346",2023-12-30,"MA",457,18,"Massachusetts"
"3347",2024-01-06,"MA",587,18,"Massachusetts"
"3348",2024-01-13,"MA",495,18,"Massachusetts"
"3349",2024-01-20,"MA",389,18,"Massachusetts"
"3350",2024-01-27,"MA",355,18,"Massachusetts"
"3351",2024-02-03,"MA",410,18,"Massachusetts"
"3352",2024-02-10,"MA",379,18,"Massachusetts"
"3353",2024-02-17,"MA",498,18,"Massachusetts"
"3354",2024-02-24,"MA",438,18,"Massachusetts"
"3355",2024-03-02,"MA",498,18,"Massachusetts"
"3356",2024-03-09,"MA",365,18,"Massachusetts"
"3357",2024-03-16,"MA",294,18,"Massachusetts"
"3358",2024-03-23,"MA",228,18,"Massachusetts"
"3359",2024-03-30,"MA",198,18,"Massachusetts"
"3360",2024-04-06,"MA",214,18,"Massachusetts"
"3361",2024-04-13,"MA",168,18,"Massachusetts"
"3362",2024-04-20,"MA",125,18,"Massachusetts"
"3363",2024-04-27,"MA",65,18,"Massachusetts"
"3364",2024-05-04,"MA",58,18,"Massachusetts"
"3365",2024-05-11,"MA",48,18,"Massachusetts"
"3366",2024-05-18,"MA",0,18,"Massachusetts"
"3367",2020-10-24,"MI",7,19,"Michigan"
"3368",2020-10-31,"MI",13,19,"Michigan"
"3369",2020-11-07,"MI",9,19,"Michigan"
"3370",2020-11-14,"MI",11,19,"Michigan"
"3371",2020-11-21,"MI",16,19,"Michigan"
"3372",2020-11-28,"MI",5,19,"Michigan"
"3373",2020-12-05,"MI",8,19,"Michigan"
"3374",2020-12-12,"MI",6,19,"Michigan"
"3375",2020-12-19,"MI",11,19,"Michigan"
"3376",2020-12-26,"MI",10,19,"Michigan"
"3377",2021-01-02,"MI",5,19,"Michigan"
"3378",2021-01-09,"MI",6,19,"Michigan"
"3379",2021-01-16,"MI",6,19,"Michigan"
"3380",2021-01-23,"MI",6,19,"Michigan"
"3381",2021-01-30,"MI",3,19,"Michigan"
"3382",2021-02-06,"MI",2,19,"Michigan"
"3383",2021-02-13,"MI",0,19,"Michigan"
"3384",2021-02-20,"MI",1,19,"Michigan"
"3385",2021-02-27,"MI",4,19,"Michigan"
"3386",2021-03-06,"MI",3,19,"Michigan"
"3387",2021-03-13,"MI",2,19,"Michigan"
"3388",2021-03-20,"MI",0,19,"Michigan"
"3389",2021-03-27,"MI",0,19,"Michigan"
"3390",2021-04-03,"MI",1,19,"Michigan"
"3391",2021-04-10,"MI",5,19,"Michigan"
"3392",2021-04-17,"MI",16,19,"Michigan"
"3393",2021-04-24,"MI",11,19,"Michigan"
"3394",2021-05-01,"MI",3,19,"Michigan"
"3395",2021-05-08,"MI",1,19,"Michigan"
"3396",2021-05-15,"MI",3,19,"Michigan"
"3397",2021-05-22,"MI",0,19,"Michigan"
"3398",2021-05-29,"MI",2,19,"Michigan"
"3399",2021-06-05,"MI",1,19,"Michigan"
"3400",2021-06-12,"MI",0,19,"Michigan"
"3401",2021-06-19,"MI",0,19,"Michigan"
"3402",2021-06-26,"MI",0,19,"Michigan"
"3403",2021-07-03,"MI",0,19,"Michigan"
"3404",2021-07-10,"MI",0,19,"Michigan"
"3405",2021-07-17,"MI",1,19,"Michigan"
"3406",2021-07-24,"MI",0,19,"Michigan"
"3407",2021-07-31,"MI",0,19,"Michigan"
"3408",2021-08-07,"MI",2,19,"Michigan"
"3409",2021-08-14,"MI",1,19,"Michigan"
"3410",2021-08-21,"MI",2,19,"Michigan"
"3411",2021-08-28,"MI",2,19,"Michigan"
"3412",2021-09-04,"MI",2,19,"Michigan"
"3413",2021-09-11,"MI",1,19,"Michigan"
"3414",2021-09-18,"MI",0,19,"Michigan"
"3415",2021-09-25,"MI",1,19,"Michigan"
"3416",2021-10-02,"MI",6,19,"Michigan"
"3417",2021-10-09,"MI",6,19,"Michigan"
"3418",2021-10-16,"MI",3,19,"Michigan"
"3419",2021-10-23,"MI",2,19,"Michigan"
"3420",2021-10-30,"MI",0,19,"Michigan"
"3421",2021-11-06,"MI",1,19,"Michigan"
"3422",2021-11-13,"MI",5,19,"Michigan"
"3423",2021-11-20,"MI",7,19,"Michigan"
"3424",2021-11-27,"MI",26,19,"Michigan"
"3425",2021-12-04,"MI",23,19,"Michigan"
"3426",2021-12-11,"MI",55,19,"Michigan"
"3427",2021-12-18,"MI",55,19,"Michigan"
"3428",2021-12-25,"MI",67,19,"Michigan"
"3429",2022-01-01,"MI",98,19,"Michigan"
"3430",2022-01-08,"MI",57,19,"Michigan"
"3431",2022-01-15,"MI",54,19,"Michigan"
"3432",2022-01-22,"MI",31,19,"Michigan"
"3433",2022-01-29,"MI",30,19,"Michigan"
"3434",2022-02-05,"MI",27,19,"Michigan"
"3435",2022-02-12,"MI",43,19,"Michigan"
"3436",2022-02-19,"MI",52,19,"Michigan"
"3437",2022-02-26,"MI",54,19,"Michigan"
"3438",2022-03-05,"MI",76,19,"Michigan"
"3439",2022-03-12,"MI",90,19,"Michigan"
"3440",2022-03-19,"MI",119,19,"Michigan"
"3441",2022-03-26,"MI",137,19,"Michigan"
"3442",2022-04-02,"MI",163,19,"Michigan"
"3443",2022-04-09,"MI",173,19,"Michigan"
"3444",2022-04-16,"MI",152,19,"Michigan"
"3445",2022-04-23,"MI",141,19,"Michigan"
"3446",2022-04-30,"MI",136,19,"Michigan"
"3447",2022-05-07,"MI",171,19,"Michigan"
"3448",2022-05-14,"MI",180,19,"Michigan"
"3449",2022-05-21,"MI",143,19,"Michigan"
"3450",2022-05-28,"MI",93,19,"Michigan"
"3451",2022-06-04,"MI",70,19,"Michigan"
"3452",2022-06-11,"MI",35,19,"Michigan"
"3453",2022-06-18,"MI",23,19,"Michigan"
"3454",2022-06-25,"MI",16,19,"Michigan"
"3455",2022-07-02,"MI",11,19,"Michigan"
"3456",2022-07-09,"MI",11,19,"Michigan"
"3457",2022-07-16,"MI",7,19,"Michigan"
"3458",2022-07-23,"MI",7,19,"Michigan"
"3459",2022-07-30,"MI",4,19,"Michigan"
"3460",2022-08-06,"MI",1,19,"Michigan"
"3461",2022-08-13,"MI",3,19,"Michigan"
"3462",2022-08-20,"MI",2,19,"Michigan"
"3463",2022-08-27,"MI",2,19,"Michigan"
"3464",2022-09-03,"MI",1,19,"Michigan"
"3465",2022-09-10,"MI",9,19,"Michigan"
"3466",2022-09-17,"MI",2,19,"Michigan"
"3467",2022-09-24,"MI",7,19,"Michigan"
"3468",2022-10-01,"MI",4,19,"Michigan"
"3469",2022-10-08,"MI",12,19,"Michigan"
"3470",2022-10-15,"MI",15,19,"Michigan"
"3471",2022-10-22,"MI",12,19,"Michigan"
"3472",2022-10-29,"MI",48,19,"Michigan"
"3473",2022-11-05,"MI",55,19,"Michigan"
"3474",2022-11-12,"MI",89,19,"Michigan"
"3475",2022-11-19,"MI",165,19,"Michigan"
"3476",2022-11-26,"MI",290,19,"Michigan"
"3477",2022-12-03,"MI",470,19,"Michigan"
"3478",2022-12-10,"MI",611,19,"Michigan"
"3479",2022-12-17,"MI",904,19,"Michigan"
"3480",2022-12-24,"MI",1120,19,"Michigan"
"3481",2022-12-31,"MI",1136,19,"Michigan"
"3482",2023-01-07,"MI",714,19,"Michigan"
"3483",2023-01-14,"MI",320,19,"Michigan"
"3484",2023-01-21,"MI",171,19,"Michigan"
"3485",2023-01-28,"MI",84,19,"Michigan"
"3486",2023-02-04,"MI",87,19,"Michigan"
"3487",2023-02-11,"MI",56,19,"Michigan"
"3488",2023-02-18,"MI",60,19,"Michigan"
"3489",2023-02-25,"MI",54,19,"Michigan"
"3490",2023-03-04,"MI",51,19,"Michigan"
"3491",2023-03-11,"MI",36,19,"Michigan"
"3492",2023-03-18,"MI",33,19,"Michigan"
"3493",2023-03-25,"MI",21,19,"Michigan"
"3494",2023-04-01,"MI",17,19,"Michigan"
"3495",2023-04-08,"MI",25,19,"Michigan"
"3496",2023-04-15,"MI",16,19,"Michigan"
"3497",2023-04-22,"MI",8,19,"Michigan"
"3498",2023-04-29,"MI",7,19,"Michigan"
"3499",2023-05-06,"MI",17,19,"Michigan"
"3500",2023-05-13,"MI",17,19,"Michigan"
"3501",2023-05-20,"MI",13,19,"Michigan"
"3502",2023-05-27,"MI",18,19,"Michigan"
"3503",2023-06-03,"MI",14,19,"Michigan"
"3504",2023-06-10,"MI",14,19,"Michigan"
"3505",2023-06-17,"MI",11,19,"Michigan"
"3506",2023-06-24,"MI",14,19,"Michigan"
"3507",2023-07-01,"MI",9,19,"Michigan"
"3508",2023-07-08,"MI",5,19,"Michigan"
"3509",2023-07-15,"MI",3,19,"Michigan"
"3510",2023-07-22,"MI",3,19,"Michigan"
"3511",2023-07-29,"MI",4,19,"Michigan"
"3512",2023-08-05,"MI",4,19,"Michigan"
"3513",2023-08-12,"MI",11,19,"Michigan"
"3514",2023-08-19,"MI",17,19,"Michigan"
"3515",2023-08-26,"MI",10,19,"Michigan"
"3516",2023-09-02,"MI",12,19,"Michigan"
"3517",2023-09-09,"MI",2,19,"Michigan"
"3518",2023-09-16,"MI",9,19,"Michigan"
"3519",2023-09-23,"MI",17,19,"Michigan"
"3520",2023-09-30,"MI",12,19,"Michigan"
"3521",2023-10-07,"MI",17,19,"Michigan"
"3522",2023-10-14,"MI",20,19,"Michigan"
"3523",2023-10-21,"MI",21,19,"Michigan"
"3524",2023-10-28,"MI",12,19,"Michigan"
"3525",2023-11-04,"MI",34,19,"Michigan"
"3526",2023-11-11,"MI",30,19,"Michigan"
"3527",2023-11-18,"MI",52,19,"Michigan"
"3528",2023-11-25,"MI",88,19,"Michigan"
"3529",2023-12-02,"MI",106,19,"Michigan"
"3530",2023-12-09,"MI",169,19,"Michigan"
"3531",2023-12-16,"MI",237,19,"Michigan"
"3532",2023-12-23,"MI",244,19,"Michigan"
"3533",2023-12-30,"MI",522,19,"Michigan"
"3534",2024-01-06,"MI",455,19,"Michigan"
"3535",2024-01-13,"MI",361,19,"Michigan"
"3536",2024-01-20,"MI",320,19,"Michigan"
"3537",2024-01-27,"MI",341,19,"Michigan"
"3538",2024-02-03,"MI",419,19,"Michigan"
"3539",2024-02-10,"MI",588,19,"Michigan"
"3540",2024-02-17,"MI",663,19,"Michigan"
"3541",2024-02-24,"MI",832,19,"Michigan"
"3542",2024-03-02,"MI",898,19,"Michigan"
"3543",2024-03-09,"MI",777,19,"Michigan"
"3544",2024-03-16,"MI",535,19,"Michigan"
"3545",2024-03-23,"MI",494,19,"Michigan"
"3546",2024-03-30,"MI",478,19,"Michigan"
"3547",2024-04-06,"MI",408,19,"Michigan"
"3548",2024-04-13,"MI",296,19,"Michigan"
"3549",2024-04-20,"MI",154,19,"Michigan"
"3550",2024-04-27,"MI",111,19,"Michigan"
"3551",2024-05-04,"MI",79,19,"Michigan"
"3552",2024-05-11,"MI",50,19,"Michigan"
"3553",2024-05-18,"MI",31,19,"Michigan"
"3554",2020-10-24,"MN",0,20,"Minnesota"
"3555",2020-10-31,"MN",0,20,"Minnesota"
"3556",2020-11-07,"MN",1,20,"Minnesota"
"3557",2020-11-14,"MN",30,20,"Minnesota"
"3558",2020-11-21,"MN",8,20,"Minnesota"
"3559",2020-11-28,"MN",1,20,"Minnesota"
"3560",2020-12-05,"MN",1,20,"Minnesota"
"3561",2020-12-12,"MN",0,20,"Minnesota"
"3562",2020-12-19,"MN",0,20,"Minnesota"
"3563",2020-12-26,"MN",1,20,"Minnesota"
